CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
79398,1913,DISCOVERY,WOLFCAMP A,12991,2554,47
65415,1914,DISCOVERY,WOLFCAMP A,12966,1934,35
174491.53125,1948,PXD,WOLFCAMP B,10028,1409,39
162786.15625,1949,PXD,WOLFCAMP B,10025,1408,39
132093.125,1950,PXD,WOLFCAMP B,10025,1409,39
123532,2024,LPI,WOLFCAMP B,10679,1786,59
108208,2029,FANG,WOLFCAMP B,10081,1299,43
78588,2030,FANG,WOLFCAMP B,10253,1307,45
74649,2031,FANG,WOLFCAMP B,10081,1576,37
152105.015625,2032,FANG,SPRABERRY LOWER,11724,1595,42
143679,2033,FANG,WOLFCAMP A,11585,1590,55
177040,2034,FANG,SPRABERRY LOWER,11600,1595,43
170516.375,2040,PXD,WOLFCAMP A,12225,1717,49
178553.625,2041,PXD,WOLFCAMP B,11769,1431,51
117823.15625,2042,PXD,SPRABERRY LOWER,10167,1954,40
211644.359375,2043,SM,SPRABERRY LOWER,10208,1869,60
169749.421875,2044,SM,WOLFCAMP B,10286,2518,77
313169.96875,2046,PXD,WOLFCAMP A,10022,2283,45
262480,2047,PXD,WOLFCAMP A,10022,2274,44
306923,2048,PXD,WOLFCAMP A,10022,2270,44
288003,2053,PXD,WOLFCAMP A,10022,2284,45
144009.75,2078,QEP,SPRABERRY LOWER,10123,1518,38
211549.234375,2080,QEP,WOLFCAMP A,10136,1808,45
86027.3828125,2081,QEP,WOLFCAMP D,9998,1577,38
142534.484375,2098,XOM,WOLFCAMP B,10303,1112,36
277051.46875,2099,XOM,WOLFCAMP A,10162,1101,37
219795.578125,2100,XOM,SPRABERRY LOWER,10357,1313,44
67332.4765625,2101,XOM,SPRABERRY LOWER,10354,1305,46
137979,2102,QEP,SPRABERRY LOWER,10031,1535,38
53425,2178,COP,WOLFCAMP B,10269,2991,78
151103.203125,2179,COP,WOLFCAMP A,10335,1674,43
114991.375,2180,COP,WOLFCAMP B,10309,1680,44
104761,2189,SM,WOLFCAMP A,10377,1859,60
121660,2190,SM,WOLFCAMP B,10375,1857,60
124652,2191,SM,WOLFCAMP B,10082,1878,62
169870,2198,PXD,WOLFCAMP B,10322,1852,46
250752.96875,2201,COP,WOLFCAMP A,10216,2033,48
64491.46484375,2202,COP,WOLFCAMP A,10232,2030,46
118115.5703125,2203,COP,WOLFCAMP B,10412,1995,49
117383,2206,PXD,WOLFCAMP B,10446,1824,45
111577.6796875,2207,PXD,WOLFCAMP A,10426,1677,45
145644.171875,2208,PXD,WOLFCAMP B,10418,1609,44
95363.140625,2209,PXD,WOLFCAMP B,10415,1541,45
175216,2210,PXD,WOLFCAMP B,10508,1778,40
301747.3125,2211,PXD,WOLFCAMP A,10460,1567,42
143567.875,2212,PXD,WOLFCAMP B,10478,1612,42
33279.8125,2213,PXD,WOLFCAMP B,10474,1545,44
149769,2214,PXD,WOLFCAMP B,10458,1708,37
220802,2215,PXD,WOLFCAMP B,10129,2617,65
45482.625,2218,FANG,SPRABERRY LOWER,11182,1595,39
211824.56,2231,CPE,SPRABERRY LOWER,10061,1908,56
212735.52,2232,CPE,SPRABERRY LOWER,10343,1866,56
193948.14,2233,CPE,SPRABERRY LOWER,10438,1996,61
183102.84,2234,CPE,SPRABERRY LOWER,10172,2027,60
205741.21,2235,CPE,SPRABERRY LOWER,10430,2029,63
145220.828125,2265,COP,SPRABERRY MIDDLE,10080,935,41
188893.671875,2269,COP,SPRABERRY LOWER,9928,1892,39
169432.828125,2271,COP,DEAN,9931,1892,39
89687.8099999997,2282,FANG,SPRABERRY MIDDLE,10000,1782,40
198167.25,2284,FANG,SPRABERRY LOWER,11111,1595,40
245461.546875,2310,ENDVR,SPRABERRY LOWER,10021,1606,43
174674.453125,2311,ENDVR,WOLFCAMP B,9960,1586,49
120200.34375,2314,ENDVR,WOLFCAMP A,9960,1593,46
104472,2320,SUMMIT,SPRABERRY LOWER,10036,1837,45
106398,2321,SUMMIT,WOLFCAMP A,9947,1750,43
230343.21875,2347,COP,WOLFCAMP A,10324,1709,46
112186.7890625,2348,COP,WOLFCAMP B,10328,1532,52
163527.015625,2349,SM,SPRABERRY LOWER,10361,1882,45
189369.9375,2350,SM,SPRABERRY LOWER,10368,1867,53
269336,2351,SM,WOLFCAMP A,10380,1863,53
79928.9921875,2354,OVV,WOLFCAMP A,9951,1617,34
91572,2355,OVV,WOLFCAMP A,9951,1617,34
186044.359375,2363,FANG,WOLFCAMP A,9937,1590,51
206347.71875,2364,FANG,WOLFCAMP B,9937,1305,49
214626.515625,2365,XOM,WOLFCAMP B,10326,2118,52
93298.78125,2366,XOM,WOLFCAMP B,10354,2092,51
195427.21875,2367,XOM,SPRABERRY LOWER,10335,1418,46
103556.421875,2368,XOM,WOLFCAMP A,10345,1706,51
198046.609375,2369,XOM,WOLFCAMP A,10325,1696,56
181026.375,2370,XOM,SPRABERRY LOWER,10344,1405,57
75866.0546875,2371,XOM,WOLFCAMP B,10301,2101,71
141726.59375,2372,XOM,WOLFCAMP B,10264,1704,57
132082.90625,2373,XOM,WOLFCAMP B,10204,1315,46
94702.1640625,2374,XOM,WOLFCAMP A,10204,1710,52
133256.140625,2375,XOM,WOLFCAMP A,10259,1309,41
66140.828125,2376,XOM,SPRABERRY LOWER,10253,1707,54
215009.9375,2377,XOM,SPRABERRY LOWER,10254,645,52
155414.59375,2378,XOM,SPRABERRY LOWER,10283,1295,48
275271,2381,XOM,WOLFCAMP B,10204,1422,52
144601.046875,2382,XOM,WOLFCAMP B,10354,1408,51
191427.859375,2383,XOM,WOLFCAMP B,10313,1596,58
164335.296875,2384,XOM,WOLFCAMP B,10203,1705,58
209149.96875,2385,XOM,WOLFCAMP A,10335,1662,6
189925.984375,2386,XOM,WOLFCAMP A,10327,1582,60
97900.5390625,2389,SURGE,WOLFCAMP A,14580,2114,39
128738.03125,2390,XOM,WOLFCAMP B,9899,1114,36
113514.2265625,2391,XOM,WOLFCAMP B,9903,1091,5
102086.390625,2392,XOM,WOLFCAMP B,10437,1108,36
149487.0625,2394,XOM,WOLFCAMP B,10304,1111,38
109089,2395,XOM,WOLFCAMP B,10452,1277,40
126957.859375,2396,XOM,WOLFCAMP B,10142,1116,36
171895,2397,XOM,WOLFCAMP B,10413,1705,56
110047.953125,2398,XOM,WOLFCAMP A,10363,1133,41
70272.8515625,2400,XOM,WOLFCAMP A,10413,1115,36
126797.1796875,2402,XOM,WOLFCAMP A,10414,1116,37
119990,2403,XOM,WOLFCAMP A,10113,1272,40
115852.78125,2404,XOM,WOLFCAMP A,10414,1114,37
152456.34375,2405,XOM,WOLFCAMP A,10414,1702,61
108302.5859375,2408,XOM,WOLFCAMP B,10204,1106,37
116265.1875,2409,XOM,WOLFCAMP B,10264,1105,38
106966.015625,2414,XOM,WOLFCAMP B,10454,1246,42
72288.546875,2415,XOM,WOLFCAMP A,10448,1266,50
67139.46875,2417,XOM,WOLFCAMP A,10343,1409,54
89568.4609375,2419,XOM,WOLFCAMP A,10364,1110,36
239837,2428,XOM,WOLFCAMP B,10322,1390,34
160182,2429,XOM,WOLFCAMP B,10312,1716,62
102421,2430,XOM,WOLFCAMP B,10272,1715,64
179917,2431,XOM,WOLFCAMP A,10293,82,5
264945,2432,XOM,WOLFCAMP A,10333,1715,61
155807,2433,XOM,WOLFCAMP A,10342,1434,35
182910.015625,2434,XOM,WOLFCAMP A,10312,1714,61
191665,2435,XOM,WOLFCAMP B,10328,1712,60
194270,2451,XOM,WOLFCAMP B,15524,1705,62
326021,2452,XOM,WOLFCAMP A,15996,1655,61
177752,2455,XOM,WOLFCAMP B,10281,1601,55
131349.765625,2456,XOM,WOLFCAMP B,10304,1709,60
135385.234375,2457,XOM,WOLFCAMP A,10308,1720,61
145643.59375,2458,XOM,WOLFCAMP B,10294,1707,54
136665.078125,2459,XOM,WOLFCAMP B,10353,1709,57
166176.921875,2460,XOM,WOLFCAMP A,10309,1703,54
156467,2461,XOM,WOLFCAMP A,12018,1470,47
103880.3828125,2467,XOM,WOLFCAMP B,10253,1106,38
129559.390625,2468,XOM,WOLFCAMP B,10154,1106,39
115177.3671875,2469,XOM,WOLFCAMP B,10155,1110,38
138777.25,2470,XOM,WOLFCAMP B,10254,557,20
86833.84375,2472,XOM,WOLFCAMP A,10304,1046,38
59828.03125,2473,XOM,WOLFCAMP A,10204,1386,46
108595.609375,2474,XOM,WOLFCAMP A,10204,192,9
105455.1953125,2475,XOM,WOLFCAMP A,10204,2707,52
195243.484375,2493,PXD,WOLFCAMP B,10084,2153,52
44386,2501,EOG,SPRABERRY LOWER,10168,1648.5,41
98295.75,2505,LPI,WOLFCAMP C,12785,1569,58
150156.25,2506,LPI,WOLFCAMP B,12548,2116,61
100853,2507,LPI,WOLFCAMP A,12548,3392,56
4779,2508,LPI,WOLFCAMP B,12759,1774,61
128759,2509,LPI,WOLFCAMP A,12759,1779,58
206348,2511,XOM,WOLFCAMP A,10203,1392,54
159846,2512,ENDVR,WOLFCAMP B,9938,1597,45
292798.875,2516,SM,WOLFCAMP A,10318,1890,61
155483.6875,2559,ENDVR,WOLFCAMP A,10134,1613,44
133596,2560,ENDVR,WOLFCAMP B,10237,1554,42
160820.125,2568,PXD,WOLFCAMP B,9966,2300,45
161570.015625,2570,PXD,WOLFCAMP B,9966,2308,45
184996.46875,2572,PXD,WOLFCAMP B,9966,2380,45
255395.140625,2576,COP,WOLFCAMP B,12950,2101,50
225512.015625,2577,COP,WOLFCAMP B,12957,2104,51
113659,2578,COP,WOLFCAMP B,9985,1955,50
151431,2579,COP,WOLFCAMP A,11334,2172,48
121691,2580,COP,SPRABERRY MIDDLE,10020,2356,47
167178,2581,COP,SPRABERRY LOWER,9990,2163,47
212064.3125,2584,COP,SPRABERRY LOWER,11687,2206,56
189369.09375,2585,COP,SPRABERRY MIDDLE,11551,2234,55
171450.984375,2586,COP,SPRABERRY LOWER,11484,2250,50
168240.375,2587,COP,SPRABERRY MIDDLE,11540,2199,48
215099.328125,2588,COP,SPRABERRY LOWER,11540,2016,49
248962.40625,2589,COP,SPRABERRY MIDDLE,11420,1998,50
249595.0625,2599,COP,SPRABERRY LOWER,10395,2015,49
153060.46875,2600,COP,SPRABERRY MIDDLE,10329,1950.5,48
165415.03125,2601,COP,SPRABERRY LOWER,10357,1872,59
96271.7265625,2602,COP,SPRABERRY MIDDLE,10353,1950.5,57
137088.828125,2603,COP,WOLFCAMP B,10498,1839,57
124932.71875,2604,COP,SPRABERRY LOWER,10158,2519,71
149578.21875,2605,COP,SPRABERRY MIDDLE,10025,2507,70
201317.78125,2606,COP,SPRABERRY LOWER,10399,2013,49
122029.390625,2608,COP,WOLFCAMP A,10409,1830,58
138509.625,2609,COP,WOLFCAMP B,10411,1839,58
176606.0625,2610,COP,SPRABERRY LOWER,10351,2246,56
171521.46875,2611,COP,SPRABERRY MIDDLE,10490,1950.5,48
159312,2614,OVV,SPRABERRY LOWER,9960,1991,49
182602.375,2615,OVV,SPRABERRY LOWER,10001,1991,49
331072.625,2616,OVV,SPRABERRY LOWER,9985,1991,49
88455,2672,QEP,WOLFCAMP D,10080,1408,35
147762.203125,2674,QEP,SPRABERRY LOWER,10559,1489,29
148091.765625,2675,QEP,WOLFCAMP B,10553,1484,35
79449.71875,2676,QEP,WOLFCAMP D,10540,1979,36
141171,2683,XOM,WOLFCAMP B,10055,1124,37
146719,2684,XOM,WOLFCAMP B,10143,1111,34
95531,2685,XOM,WOLFCAMP B,10142,944,31
108885,2686,XOM,WOLFCAMP A,10264,1086,34
155017,2687,XOM,WOLFCAMP B,10263,1220,39
123052,2688,XOM,WOLFCAMP B,10264,1109,38
71714,2691,XOM,WOLFCAMP A,10254,1409,53
107838,2692,XOM,WOLFCAMP A,10253,1110,38
104974,2693,XOM,WOLFCAMP A,10253,1410,54
90718,2694,XOM,WOLFCAMP A,10103,1124,35
130741,2695,XOM,WOLFCAMP A,10203,1415,53
110775,2696,XOM,WOLFCAMP A,10201,1107,36
109568.9921875,2697,XOM,WOLFCAMP A,10294,1426,54
94473,2698,XOM,SPRABERRY LOWER,10303,1303,45
113230.7890625,2706,GUIDON,WOLFCAMP B,10751,2022,50
78071.0390625,2707,GUIDON,WOLFCAMP A,10814,2034,52
203161.46875,2708,GUIDON,SPRABERRY LOWER,10658,2560,62
394342.8125,2709,GUIDON,SPRABERRY LOWER,10720,1604,35
111865.1328125,2714,QEP,WOLFCAMP A,10191,1797,33
166758,2717,COP,WOLFCAMP B,10241,1819,45
246430,2722,PXD,WOLFCAMP A,10398,1956,47
189206,2723,PXD,WOLFCAMP B,10434,1776,57
209368.015625,2724,PXD,WOLFCAMP B,10368,1977,53
234731,2725,PXD,WOLFCAMP A,10368,1976,53
146994.25,2749,SM,SPRABERRY LOWER,10418,1869,59
160557.28125,2750,SM,SPRABERRY LOWER,10419,1870,59
222749.390625,2751,SM,WOLFCAMP A,10418,2509,76
238973.375,2752,SM,WOLFCAMP A,10418,1869,59
207816.09375,2753,SM,WOLFCAMP B,10412,1870,60
117825.2265625,2754,SM,SPRABERRY LOWER,10500,1845,52
190959.984375,2755,SM,WOLFCAMP A,10509,1871,52
219693.46875,2756,SM,WOLFCAMP A,10473,1847,50
164258.921875,2757,SM,WOLFCAMP A,10452,1850,51
195048.03125,2777,COP,WOLFCAMP B,9999,1824,38
89225.34375,2811,SM,SPRABERRY MIDDLE,10113,1900,54
138495.640625,2812,SM,SPRABERRY LOWER,10415,1868,45
237763,2813,SM,DEAN,10398,1860,45
211502.234375,2814,SM,DEAN,10384,1850,46
206106.515625,2868,SM,WOLFCAMP A,10501,1871,52
174853,2869,SM,WOLFCAMP A,10491,1875,51
206779.1875,2870,XOM,WOLFCAMP B,10203,1294,43
145390,2871,XOM,WOLFCAMP B,10263,1696,58
180680.03125,2872,XOM,WOLFCAMP A,10203,1313,42
148647.46875,2873,XOM,WOLFCAMP A,10203,1710,57
162374.6875,2874,XOM,SPRABERRY LOWER,10254,1316,43
105612.9765625,2875,XOM,SPRABERRY LOWER,10254,1513,45
102123.4609375,2876,XOM,SPRABERRY LOWER,10230,1712,54
184067,2877,XOM,WOLFCAMP B,10203,2094,76
151672.1875,2878,XOM,WOLFCAMP B,10103,1715,65
93492.78125,2879,XOM,WOLFCAMP A,10291,1709,16
147533.28125,2880,XOM,WOLFCAMP A,10258,1733,64
122469.3671875,2881,XOM,SPRABERRY LOWER,10053,1711,16
170266.015625,2882,XOM,SPRABERRY LOWER,10258,1716,59
63530.00390625,2883,XOM,SPRABERRY LOWER,10203,1389,53
209501.671875,2884,SM,WOLFCAMP A,10388,1891,60
166199.109375,2885,SM,WOLFCAMP B,10400,1882,60
192531.75,2886,ESTE,WOLFCAMP A,9920,2581,39
102173.0078125,2887,FANG,SPRABERRY LOWER,9951,1616,41
83188.84375,2888,FANG,SPRABERRY LOWER,9951,1629,41
386773.625,2889,FANG,WOLFCAMP A,10103,1590,37
179692.359375,2890,FANG,WOLFCAMP A,10090,1590,38
95363.8984375,2891,FANG,SPRABERRY LOWER,9951,1618,42
201658.546875,2892,FANG,WOLFCAMP A,10001,1590,39
72344.3828125,2893,FANG,SPRABERRY LOWER,9951,1595,39
146159.046875,2896,PXD,WOLFCAMP A,10022,1769,49
135848.390625,2898,PXD,WOLFCAMP B,10022,2764,45
135848.390625,2899,PXD,WOLFCAMP B,10022,1679,41
175706,2903,PXD,WOLFCAMP A,10022,1721,49
194831.984375,2905,PXD,WOLFCAMP B,10022,3420,75
219792,2906,PXD,WOLFCAMP B,10022,3224,72
240393,2907,PXD,WOLFCAMP B,10022,3394,74
126851,2912,XOM,WOLFCAMP B,10084,1111,36
98650,2914,XOM,WOLFCAMP A,9904,1451,53
109335,2916,XOM,WOLFCAMP A,10353,1449,51
109770.046875,2918,XOM,WOLFCAMP B,10303,1406,54
232271.265625,2919,XOM,WOLFCAMP A,10304,1408,52
60799.6875,2920,XOM,WOLFCAMP C,10305,1707,61
117862.6484375,2921,XOM,WOLFCAMP B,10303,1423,35
244565.34375,2922,XOM,WOLFCAMP A,10303,1418,54
195777.140625,2923,XOM,WOLFCAMP B,10304,1364,53
136481.859375,2924,XOM,WOLFCAMP A,10304,1430,52
78601.9140625,2925,XOM,WOLFCAMP B,10303,1410,54
156806.15625,2926,XOM,WOLFCAMP B,10310,1415,51
71587.84375,2927,XOM,WOLFCAMP A,10310,1438,50
187108.59375,2937,CVX,SPRABERRY LOWER,9938,2066.5,51
167954.71875,2943,CVX,SPRABERRY LOWER,10336,2061,36
193723.796875,2979,PXD,WOLFCAMP B,9939,1993,53
135561.203125,2980,PXD,WOLFCAMP B,9990,1948,56
399123,2994,PXD,WOLFCAMP A,11078,2534,51
391760,2995,PXD,WOLFCAMP A,11228,2488,50
213222.015625,2996,PXD,WOLFCAMP B,11260,3012,57
193594,2997,PXD,WOLFCAMP B,11260,3020,57
183486.984375,2998,PXD,WOLFCAMP B,11240,3017,57
299607,2999,PXD,WOLFCAMP A,11228,2559,51
311707,3000,PXD,WOLFCAMP A,11078,2528,50
208969,3001,PXD,WOLFCAMP B,11106,3141,54
213840,3002,PXD,WOLFCAMP B,11258,3119,54
279407,3007,APA,WOLFCAMP A,10378,1676,50
135798.0625,3008,APA,WOLFCAMP B,10374,1677,50
221041.9375,3009,APA,WOLFCAMP A,10399,1637,46
125559.5,3010,APA,WOLFCAMP B,10419,1656,51
214456.5,3011,APA,WOLFCAMP A,10380,1659,51
137632,3012,APA,WOLFCAMP B,10431,1653,51
139373.40625,3019,XOM,WOLFCAMP B,10205,1685,58
84268.265625,3020,XOM,WOLFCAMP B,10203,2515,54
532528.625,3021,XOM,WOLFCAMP A,10204,1434,35
116285.875,3022,XOM,WOLFCAMP A,10191,1723,62
97005.5703125,3023,XOM,WOLFCAMP A,10204,2509,53
69180.828125,3024,XOM,SPRABERRY LOWER,10294,1410,52
83189.9140625,3025,XOM,SPRABERRY LOWER,10204,1410,54
122326.875,3026,XOM,SPRABERRY LOWER,10267,1122,40
104224.6640625,3027,XOM,SPRABERRY LOWER,10299,1106,45
104840.0078125,3028,XOM,SPRABERRY LOWER,10200,1108,45
233912.12,3030,SM,WOLFCAMP A,10311,1876,53
284443.19,3031,SM,WOLFCAMP A,10315,1871,53
362482.15625,3039,FANG,WOLFCAMP B,13005,1305,32
165454.125,3042,SURGE,WOLFCAMP A,10677,2097,39
328119.4375,3048,PXD,WOLFCAMP A,10407,1700,38
102696.5546875,3049,PXD,WOLFCAMP B,10410,1646,41
180658.46875,3051,PXD,WOLFCAMP A,10339,1897,49
74083,3061,LARIO,WOLFCAMP D,9924,1902.5,50
91892.828125,3087,DISCOVERY,WOLFCAMP A,13556,1921,36
67209.6484375,3088,DISCOVERY,WOLFCAMP A,13581,1887,34
173259.984375,3091,ENDVR,WOLFCAMP B,10231,1594,42
148563.71875,3092,ENDVR,SPRABERRY LOWER,10291,1421,32
163597.296875,3093,ENDVR,WOLFCAMP A,10321,1606,42
205743.59375,3115,COP,WOLFCAMP B,10360,2003,49
145772.390625,3116,COP,WOLFCAMP B,10364,2002,50
223943.375,3117,COP,WOLFCAMP B,10339,2012,49
159650.375,3118,COP,WOLFCAMP B,10824,1839,45
204714.921875,3119,COP,WOLFCAMP B,10347,2511,58
393279.625,3120,COP,WOLFCAMP A,10250,2519,60
133764.453125,3121,COP,WOLFCAMP A,10462,2489,59
179995.6875,3122,COP,WOLFCAMP B,13143,1979,45
157617.609375,3123,COP,WOLFCAMP B,13085,1987,46
193759.703125,3124,COP,WOLFCAMP B,13088,1987,46
169816.578125,3125,SURGE,WOLFCAMP A,12211,1389,40
179459.1875,3126,SURGE,WOLFCAMP A,12211,2105,40
188202.34375,3127,SURGE,WOLFCAMP A,12191,2104,40
153898.046875,3142,XOM,SPRABERRY LOWER,10003,1314,43
175194.3125,3144,XOM,WOLFCAMP A,10378,1855,61
142162.3125,3145,XOM,SPRABERRY LOWER,10353,1413,55
105488.4921875,3146,XOM,SPRABERRY LOWER,10342,1509,49
66246,3148,XOM,SPRABERRY MIDDLE,10335,1622,51
156212.6875,3149,XOM,SPRABERRY LOWER,10353,1410,56
114870.5859375,3150,XOM,SPRABERRY LOWER,10317,1424,55
114379.4453125,3154,COP,WOLFCAMP B,10355,2259,64
132079.71875,3155,COP,WOLFCAMP B,10305,2230,67
173707.828125,3156,COP,WOLFCAMP A,10301,2175,77
137201,3165,LARIO,WOLFCAMP B,10113,2463,48
97197.6875,3202,GRENADIER,WOLFCAMP A,10482,2160,59
210671.734375,3203,GRENADIER,WOLFCAMP A,10426,2167,55
160149.296875,3204,GRENADIER,SPRABERRY LOWER,10482,2234,53
269876.375,3205,PXD,WOLFCAMP B,10401,1685,43
169418.609375,3206,PXD,WOLFCAMP C,10408,1909,53
139085,3207,PXD,WOLFCAMP B,10364,1923,52
181132,3208,PXD,WOLFCAMP B,10407,1627,45
115874.96875,3217,SURGE,WOLFCAMP A,12176,2114,40
96892,3218,PXD,WOLFCAMP B,10386,1875,51
133499.78125,3219,PXD,WOLFCAMP A,10184,1679,35
167617.875,3220,PXD,WOLFCAMP B,10245,1941,41
96349.3359375,3221,PXD,WOLFCAMP B,10257,1928,43
118025,3222,PXD,WOLFCAMP C,10438,1883,48
240567,3223,PXD,WOLFCAMP B,10515,1878,48
164239,3224,PXD,WOLFCAMP A,10060,1552,41
116166,3225,PXD,WOLFCAMP B,10055,1906,42
106452,3227,SURGE,WOLFCAMP A,12091,118,3
145719,3229,SM,SPRABERRY LOWER,10372,1834,59
210473,3230,SM,WOLFCAMP A,10369,1810,59
136485.78125,3232,XOM,WOLFCAMP A,9904,1712,56
75369.5703125,3233,XOM,SPRABERRY LOWER,10309,2302,83
123296,3234,XOM,SPRABERRY LOWER,10355,1494,51
207830.328125,3235,XOM,SPRABERRY LOWER,10203,1405.5,35
140667.234375,3257,COP,WOLFCAMP B,10711,2223,70
242261.875,3258,COP,SPRABERRY LOWER,10660,2163,69
266545.75,3259,COP,SPRABERRY LOWER,11247,2240,69
318019.9375,3261,COP,SPRABERRY LOWER,11743,1872,46
268419.65625,3262,COP,SPRABERRY LOWER,11291,2215,64
172275,3263,COP,WOLFCAMP B,10560,1992,49
217101.296875,3264,COP,SPRABERRY LOWER,10399,2005,48
331072.28125,3265,COP,SPRABERRY LOWER,10377,1872,50
159735.234375,3281,XOM,WOLFCAMP A,10295,2043,71
88278.171875,3282,XOM,WOLFCAMP B,10274,1405,51
172394.765625,3283,XOM,WOLFCAMP A,10291,1434,35
286948.125,3284,XOM,WOLFCAMP A,10283,850,53
264057.96875,3285,XOM,WOLFCAMP A,10298,1434,35
265685.59375,3286,XOM,WOLFCAMP A,10286,1420,52
314871.1875,3287,XOM,SPRABERRY LOWER,10293,1432,53
181343.6875,3288,XOM,SPRABERRY LOWER,10298,1417,50
59225.65625,3289,XOM,SPRABERRY LOWER,10313,1404,52
97479.9375,3290,XOM,SPRABERRY LOWER,10295,1428,51
90248.6875,3291,XOM,SPRABERRY LOWER,10288,1415,51
190305.359375,3292,XOM,WOLFCAMP B,10288,2070,79
115236.6484375,3293,XOM,SPRABERRY LOWER,10278,2072,80
219366.03125,3322,COP,WOLFCAMP B,10526,2212,64
257607.265625,3323,COP,SPRABERRY LOWER,10490,2212,64
170338.671875,3324,COP,WOLFCAMP B,10606,2039,47
201973.34375,3325,COP,SPRABERRY LOWER,10320,2004,49
233641.59375,3331,COP,WOLFCAMP B,10977,2259,61
313080.5,3332,COP,SPRABERRY LOWER,11043,2246,63
244199.296875,3333,COP,WOLFCAMP B,11694,2236,66
214239.28125,3334,COP,SPRABERRY LOWER,11790,2202,65
151194.453125,3335,COP,SPRABERRY LOWER,11759,2245,64
224620.765625,3342,COP,WOLFCAMP B,10379,2177,68
313209.125,3343,COP,SPRABERRY LOWER,10392,2104,66
221814.375,3345,COP,SPRABERRY LOWER,10434,2176,65
188698.328125,3346,COP,DEAN,10485,2204,63
264583.375,3347,COP,SPRABERRY LOWER,11371,2220,71
202414.5625,3349,COP,SPRABERRY LOWER,13160,2007,49
174740.890625,3350,COP,SPRABERRY LOWER,12948,2012,46
158746,3351,COP,SPRABERRY LOWER,12983,1996,47
117028.75,3352,COP,WOLFCAMP B,10424,2009,48
286369,3360,COP,WOLFCAMP B,10326,2243,61
252665.203125,3361,COP,SPRABERRY LOWER,10290,2256,58
157922.359375,3362,COP,SPRABERRY LOWER,10395,3071,73
170258.421875,3363,COP,SPRABERRY LOWER,10352,2241,58
241421.09375,3366,COP,SPRABERRY MIDDLE,10334,2222,67
221388.703125,3367,COP,SPRABERRY MIDDLE,13133,1997,50
249083.53125,3368,COP,SPRABERRY MIDDLE,13077,1993,46
211532.15625,3369,COP,SPRABERRY MIDDLE,13160,1994,50
83529.1015625,3383,PXD,WOLFCAMP C,10082,964,24
67152.03125,3384,PXD,WOLFCAMP A,9967,1158,24
181304.34375,3385,PXD,WOLFCAMP B,10010,1038,25
60330.91796875,3386,PXD,WOLFCAMP C,9912,1007,23
179102,3392,PXD,WOLFCAMP C,9910,1700,54
147056,3393,PXD,WOLFCAMP C,9908,1711,54
215480,3394,PXD,WOLFCAMP C,9907,1716,55
163373,3418,SURGE,WOLFCAMP A,12211,1229,25
194923,3419,SURGE,WOLFCAMP A,12211,2139,38
157159,3431,COP,WOLFCAMP B,10383,1677,41
74003,3433,OXY,WOLFCAMP A,9912,128,30
47636,3434,OXY,WOLFCAMP A,10023,896,29
57026.99609375,3435,OXY,WOLFCAMP A,9904,1352.5,36
72586,3437,OXY,WOLFCAMP A,9983,1352.5,34
379630.65625,3449,OVV,SPRABERRY LOWER,10398,1946,47
177148.875,3450,OVV,WOLFCAMP A,10379,1946,46
137339.28125,3451,OVV,WOLFCAMP A,10359,1952,47
146222.1875,3452,OVV,SPRABERRY LOWER,10407,1943,46
395958.03125,3453,OVV,WOLFCAMP A,10414,1927,46
166743.75,3454,OVV,WOLFCAMP A,10414,1936,46
150795.875,3455,OVV,SPRABERRY LOWER,10432,1932,46
142518.328125,3456,OVV,SPRABERRY LOWER,10383,1946,46
257549.90625,3457,OVV,WOLFCAMP A,10482,1898,47
159174.296875,3458,OVV,SPRABERRY LOWER,10397,1991,49
159604.875,3459,OVV,SPRABERRY LOWER,10415,1991,49
430141.90625,3460,OVV,WOLFCAMP B,10161,1757.5,43
217746,3473,PXD,WOLFCAMP B,10207,1665,55
199113,3474,PXD,WOLFCAMP B,10208,1735,55
194466,3475,PXD,WOLFCAMP B,10208,1610,54
181645,3476,PXD,WOLFCAMP B,10158,1675,53
214378,3477,PXD,WOLFCAMP B,10207,1718,55
145232,3478,PXD,WOLFCAMP A,10022,2045,50
192424,3479,PXD,WOLFCAMP A,10022,2040,49
184705,3480,PXD,WOLFCAMP A,10022,2032,49
249730.34375,3504,PXD,WOLFCAMP B,12181,1678,54
180732.453125,3505,PXD,WOLFCAMP B,12181,1672,54
172947.625,3510,PXD,WOLFCAMP A,13172,2566,51
176172.484375,3511,PXD,WOLFCAMP A,13309,1786,49
190783,3526,PXD,WOLFCAMP B,9907,1652,54
94086.421875,3528,PXD,WOLFCAMP B,9924,1381,39
146869.609375,3529,PXD,WOLFCAMP B,9987,1405,40
182062,3531,PXD,WOLFCAMP B,10022,2000,55
168738.859375,3532,PXD,WOLFCAMP B,10022,1297,55
173023,3546,PXD,WOLFCAMP B,10022,1691,55
129417.9296875,3625,COP,SPRABERRY LOWER,9976,1833,41
251203.015625,3627,FANG,WOLFCAMP A,10693,1587,35
282104,3628,FANG,WOLFCAMP A,10627,1597,36
76683.5234375,3632,SABLE,WOLFCAMP A,9903,55,2
32359.119140625,3633,SABLE,WOLFCAMP A,9944,2520,51
